,cluster_id,sentences
4,14," The applicant cannot, therefore, be regarded as a victim of a
violation of Article 7 (Art. 7) of the Convention."
4,14," A national court may in general be considered to be in a better position to judge such a complex and factual issue than is our Court, which should substitute its judgment for that of the national court only if the latter’s judgment is unreasonable."
4,14,"The grounds on which judicial review may be sought (see paragraphs 44 and 45 above) are such that it would not have ensured access to a court for determination of the truth of statements made about the applicants in the Inspectors’ report, the absence of such access being the essence of their complaints under the Convention."
4,14,"The foregoing does not, of course, guarantee per se that the revised case-law of the Supreme Court and/or the relevant provisions of the amended Code of Criminal Procedure will in all circumstances be found to be in conformity with the Convention. "
4,14,The Netherlands Supreme Court revised its case-law concerning the conditions under which a conviction may be based on statements of anonymous witnesses in view of the judgment of the Court in the Kostovski case (see paragraph 40 of the present judgment).
4,14,"Furthermore, the convening officer had the power, albeit in prescribed circumstances, to dissolve the court martial either before or during the trial (see paragraph 40 above)."
4,14,"Thus, they
conclude that Article 4 of Protocol No. 7 (P7-4) proscribes proceedings
being brought against a person twice under the same provision, but that
if by a single act an offender contravenes several provisions, he may
nevertheless be convicted under these. "
4,14,It certainly goes too far. 4.
4,14,"Moreover, taking that revised case-law as a starting-point and basing itself, inter alia, on an analysis of the Court’s case-law on the admissibility of statements of anonymous witnesses in criminal proceedings and the implications of the Court’s case-law for the relevant domestic law and legal practice in the Netherlands, the Netherlands Government proposed, and the legislature adopted, several amendments to the Code of Criminal Procedure (see paragraph 42 of the judgment, and the explanatory memorandum to the Act of 1993 cited there)."
4,14,"It normally requires also that the complaints intended to be made subsequently at Strasbourg should have been made to those same courts, at least in substance and in compliance with the formal requirements and time-limits laid down in domestic law"
4,14,"The Court notes, however, that it is in the nature of video works that once they become available on the market they can, in practice, be copied, lent, rented, sold and viewed in different homes, thereby easily escaping any form of control by the authorities. "
4,14,"This right to a court ""extends only to ‘contestations’ (disputes) over (civil) ‘rights and obligations’ which can be said, at least on arguable grounds, to be recognised under domestic law;"
4,14,"Although the Court of Appeal and the House of Lords did not create a new offence or change the basic ingredients of the offence of rape, they were extending an existing offence to include conduct which until then was excluded by the common law."
4,14,The Court endorses in this respect the statement of the Supreme Court of the United States in the case of Offutt v. USA (348 U.S. 11. 75 S.Ct.11):
4,14,"""According to the Court’s well established case-law, ‘the mutual enjoyment by parent and child of each other’s company constitutes a fundamental element of family life’"", as the Court pointed out in paragraph 86 of the McMichael v. the United Kingdom judgment of 24 February 1995, Series A no. 307-B, p. 55. Consequently, decisions of State authorities hindering such enjoyment in principle amount to an infringement of the State’s obligation to respect the family life of those concerned."
4,14,"As to the contested limitation on the ability to take legal proceedings, it was common ground that any defamation action brought by the applicants against the Inspectors or the Secretary of State would have been successfully met with a defence of privilege, be it absolute or qualified (see paragraphs 42 and 43 above)."
4,14,Television was a powerful medium and a majority of Danes normally viewed the news programme in which the item was broadcast.
4,14,"Moreover, it is clear from the judgment of the House of Lords that the opinions of the majority were based on the extreme nature of the practices involved and not the sexual proclivities of the applicants (see paragraphs 20 and 21 above)."
4,14," Furthermore, it must be borne in mind that the item was broadcast as part of a serious Danish news programme and was intended for a well-informed audience (see paragraph 9 above)."
4,14,"It was submitted by both the applicant and the Delegate of the Commission that a short experimental video work would reach a smaller audience than a major feature film, such as the one at issue in the Otto-Preminger-Institut case (cited above at paragraph 46)."
4,14,"In any event, like the Court of Appeal, the Court does not consider that the facts in the Wilson case were at all comparable in seriousness to those in the present case (see paragraph 30 above)."
4,14,"The Court further agrees with the Commission that these fundamental flaws in the court-martial system were not remedied by the presence of safeguards, such as the involvement of the judge advocate, who was not himself a member of the tribunal and whose advice to it was not made public (see paragraphs 45-46 above), or the oath taken by the members of the court-martial board (see paragraph 35 above)."
4,14," Nevertheless, important as these arguments may be for the understanding of the sentence of detention under section 53 in English law, the decisive issue in the present context is whether the nature and, above all, the purpose of that sentence are such as to require the lawfulness of the continued detention to be examined by a court satisfying the requirements of Article 5 para. 4 (art. 5-4)."
4,14,"This was, albeit in a different context, the view expressed by the Divisional Court in its judgment of 20 April 1993 (R. v. Secretary of State for the Home Department, ex parte Prem Singh - see paragraph 24 above)."
4,14,"Furthermore, having viewed the film for itself, the Court is satisfied that the decisions by the national authorities cannot be said to be arbitrary or excessive."
4,14,"Furthermore, prompt judicial intervention may lead to the detection and prevention of serious ill treatment, which, as stated above (paragraph 62), is prohibited by the Convention in absolute and non-derogable terms."
4,14,We are convinced that the Danish courts acted inside the margin of appreciation which must be left to the Contracting States in this sensitive area.
4,14,His agreement was necessary before the prosecuting officer could accept a plea to a lesser charge from an accused and was usually sought before charges were withdrawn (see paragraphs 38 and 39 above).
4,14,"Thus, the decision of the court martial was not effective until ratified by him, and he had the power to vary the sentence imposed as he saw fit (see paragraph 48 above). This is contrary to the well-established principle that the power to give a binding decision which may not be altered by a non-judicial authority is inherent in the very notion of ""tribunal"" and can also be seen as a component of the ""independence"" required by Article 6 para. 1 (art. 6-1) (see, mutatis mutandis, the Van de Hurk v. the Netherlands judgment of 19 April 1994, Series A no. 288, p. 16, para. 45)."
4,14,"In this respect, too, the Court should recognise that ""as a general rule it is for the national courts to assess the evidence before them""."
4,14,"The essentially debasing character of rape is so manifest that the result of the decisions of the Court of Appeal and the House of Lords - that the applicant could be convicted of attempted rape, irrespective of his relationship with the victim - cannot be said to be at variance with the object and purpose of Article 7 (art. 7) of the Convention, namely to ensure that no one should be subjected to arbitrary prosecution, conviction or punishment (see paragraph 32 above)."
4,14,"The taking and, by implication, also the retention of a photograph of the first applicant without her consent had no statutory basis but, as explained by the trial court judge and the Court of Appeal, were lawful under the common law (see paragraphs 26, 30, 39 and 40 above)."
4,14," In both the Rodopi Criminal Court and the Patras Court of Appeal the applicant, who, in his appeal on points of law, put forward arguments which were based solely on domestic law and did not raise the matter of freedom of expression (see paragraph 17 above), merely defended himself against the charge of disturbing the peace, contrary to Article 192 of the Criminal Code. "
4,14,"The applicant does not dispute the existence of a legal basis for his conviction, but he maintains that the conviction and punishment inflicted upon him were without any legitimate purpose"
4,14,"Admittedly, it can be inferred from the wording of the ""declaration"" that Austria intended all proceedings that were not ""criminal proceedings in the sense of the Austrian Code of Criminal Procedure"" to be excluded from the scope of Articles 3 and 4 (P7-3, P7-4); the Government rightly drew attention to this."
4,14,The Court has also taken note of the evidence submitted by the applicants showing that there is a body of informed opinion in the United Kingdom which believes that these consequences of the system enacted by Parliament in the Companies Act 1985 are not desirable.
4,14,They therefore drew the Court’s attention to the existence of an administrative remedy under Article 125 of the Turkish Constitution (see paragraph 27 above).
4,14,"However, the prosecutor chose to make no enquiry as to the nature, extent and cause of these injuries, despite the fact that in Turkish law he was under a duty to investigate (see paragraph 26 above)."
4,14,"However, in this context it is not normally within the province of the Court to substitute its own finding of fact for that of the domestic courts, which are better placed to assess the evidence adduced before them"
4,14,"In these circumstances, it was not unreasonable for the national authorities, bearing in mind the development of the video industry in the United Kingdom (see paragraph 22 above), to consider that the film could have reached a public to whom it would have caused offence."
4,14,"It is observed that, in refusing a certificate for distribution of the applicant’s video on the basis that it infringed a provision of the criminal law of blasphemy, the British Board of Film Classification acted within its powers under section 4 (1) of the 1984 Act (see paragraph 24 above)."
4,14,"Moreover, there was an evident evolution, which was consistent with the very essence of the offence, of the criminal law through judicial interpretation towards treating such conduct generally as within the scope of the offence of rape. "
4,14,"In the present case, inasmuch as the new proceedings reached their conclusion in a decision later in date than the entry into force of Protocol No. 7 (P7), namely the Administrative Court's judgment of 29 March 1989,"
4,14,"Obviously, it has often been pointed out that the Court's case-law has evolved considerably since the Convention came into force. "
4,14,"In view of the above, the applicant concluded that a sentence of detention under section 53 was closer in its indeterminacy and preventive objectives to a discretionary life sentence, as examined by the Court in the case of Thynne, Wilson and Gunnell cited above than to a mandatory life sentence"
4,14, In its report referred to in paragraph 4 of the Court's judgment Helsinki Watch suggests that the incidents were rather the work of the majority!
4,14,"It is for the Court to rule whether, inter alia, the States have gone beyond the ""extent strictly required by the exigencies"" of the crisis."
4,14," In laying down such regulation, the Contracting States enjoy a certain margin of appreciation, but the final decision as to observance of the Convention’s requirements rests with the Court."
4,14,Entry into and search of a home by Army personnel such as occurred in the present case were explicitly permitted by section 14 (3) of the 1978 Act for the purpose of effecting arrests under that section (see paragraphs 36 and 38(d) above).
4,14,"It seemed to me necessary to expand paragraph 43 by noting ""to regulate and punish practices of sexual abuse that are demeaning even if they do not involve the infliction of physical harm""."
4,14,From the wording of the Doorson judgment it is clear that in that case the Court recognised this primary responsibility of the national court.
4,14,"They cannot leave it to the initiative of the next of kin either to lodge a formal complaint or to take responsibility for the conduct of any investigatory procedures (see, for example, mutatis mutandis, İlhan v. Turkey [GC], no. 22277/93, § 63, ECHR 2000-VII)."
4,14,"“We continue to believe that what Mr Kyprianou said, the content, the manner and the tone of his voice, constitute a contempt of Court as provided in Section 44.1 (a) of the Courts of Justice Law 14/60”."
4,14,The Supreme Court held that the news or information value of the feature was not such as to justify the dissemination of the offensive remarks (see paragraph 18 above).
4,14,"The Court reiterates that, according to its case-law, the relevant national ""law"", which includes both statute and common law (see, inter alia, the Sunday Times v. the United Kingdom (no. 1) judgment of 26 April 1979, Series A no. 30, p. 30, para. 47), must be formulated with sufficient precision to enable those concerned - if need be, with appropriate legal advice - to foresee, to a degree that is reasonable in the circumstances, the consequences which a given action may entail."
4,14,"The court proceedings involving three courts and two oral
hearings thus lasted less than one and a half year."
4,14," By reason of their direct and continuous contact with the pressing needs of the moment, the national authorities are in principle better placed than the international judge to decide both on the presence of such an emergency and on the nature and scope of the derogations necessary to avert it."
4,14,"As a general rule, however, it is for the
domestic courts to assess the evidence before them, in particular since
they have the benefit of hearing witnesses and assessing their
credibility"
4,14,"The Court considers that the present proceedings can clearly be distinguished from the custody proceedings, as they concerned merely the fixing of maintenance payments and were not particularly complex. "
4,14,"Since ""the admissibility of evidence is primarily a matter for regulation by national law and as a general rule it is for the national courts to assess the evidence before them"" (see the previously cited Doorson judgment, p. 470, para. 67), the applicable national legislation and case-law and the practice followed by the domestic courts are to some extent relevant also for the Court."
4,14,"A law that confers a discretion is not in itself inconsistent with this requirement, provided that the scope of the discretion and the manner of its exercise are indicated with sufficient clarity, having regard to the legitimate aim in question, to give the individual adequate protection against arbitrary interference (see, for instance, the Tolstoy Miloslavsky v. the United Kingdom judgment of 13 July 1995, Series A no. 316-B, pp. 71-72, para. 37, and the Goodwin v. the United Kingdom judgment of 27 March 1996, Reports of Judgments and Decisions 1996-II, pp. 496-97, para. 31)."
4,14,"The Act confers on the Inspectors wide powers to obtain information and obstruction of the Inspectors may, upon reference by them to a court, be treated by it as a contempt of court and punished accordingly (sections 434 and 436 of the Act - see paragraph 38 above)."
4,14,"On the one hand, the conditions in which the trial took place and the witnesses were examined were certainly not entirely satisfactory and no doubt they could have been improved, although it has to be acknowledged that efforts had been made in Netherlands law to adapt the procedure for hearing anonymous witnesses to the requirements of Article 6 of the Convention (art. 6) as set out in the judgment of Kostovski v. the Netherlands (20 November 1989, Series A no. 166)."
4,14,"Article 27 of the Convention (art. 27) requires a flexible interpretation without excessive regard for matters of form (see the Guzzardi v. Italy judgment of 6 November 1980, Series A no. 39, p. 26, para. 72), a ""pro victima"" approach in favour of admissibility in order to allow the Convention institutions to consider the alleged complaints. 
"
4,14,The Court notes that the charges of assault were numerous and referred to illegal activities which had taken place over more than ten years.
4,14,Having reached the conclusion that they did as to the blasphemous content of the film it cannot be said that the authorities overstepped their margin of appreciation.
4,14,"The Court is fully aware that the provisions in question differ not only as regards the designation of the offences but also, more importantly, as regards their nature and purpose."
4,14,"But there is one important distinction to be made. While this evolution is normal - subject to the necessary precautions being taken - with regard to the Convention's substantive provisions, it can only be exceptional and limited with regard to the procedural provisions such as the fundamental rule of international law that domestic remedies must be exhausted."
4,14,"The authorities must have taken the reasonable steps available to them to secure the evidence concerning the incident, including, inter alia, eye-witness testimony (see, concerning witnesses, for example, Tanrıkulu v. Turkey [GC], no. 23763/94, § 109, ECHR 1999 IV)."
4,14,The Court considers that this treatment was of such a serious and cruel nature that it can only be described as torture.
4,14,That provision (P7-4) does not therefore apply before new proceedings have been opened.
4,14,"Indeed the anomaly of this state of affairs in a multidenominational society was recognised by the Divisional Court in R. v. Chief Metropolitan Stipendiary Magistrate, ex parte Choudhury [1991] 1 All England Law Reports 306 at 317 (see paragraph 28 above)."
5,2,"He stated that there was a policy on the part of the State authorities of denying that torture ever took place, which made it extremely difficult for victims to succeed in receiving compensation and in having those responsible brought to justice."
5,2," There is little or no evidence for the Government's thesis on the long-range policy of secession which they see behind the impugned use of the designation ""Turkish""."
5,2,During this time he had sustained severe injuries requiring hospital treatment (see paragraph 23 above).
5,2,"Where the events in issue lie wholly, or in large part, within the exclusive knowledge of the authorities, as in the case of persons within their control in detention, strong presumptions of fact will arise in respect of injuries and death occurring during that detention."
5,2," The Court considers, in the light of all the material before it, that the particular extent and impact of PKK terrorist activity in South-East Turkey has undoubtedly created, in the region concerned, a ""public emergency threatening the life of the nation"" "
5,2,The application principally concerns torture and inhuman conditions of detention.
5,2,"Where there is an arguable claim that an individual has been tortured or subjected to serious ill-treatment, or deprived of his or her life, by agents of the State, Article 13 requires, in addition to the payment of compensation where appropriate, a thorough and effective investigation capable of leading to the identification and punishment of those responsible for the treatment in question or the deprivation of life, including effective access for the complainant to the investigation procedure (Salman, cited above, § 121)."
5,2,"Indeed, they pointed out that the applicant had already been suffering from retinopathy for two years before his imprisonment (since December 1998), and that it was not uncommon for diabetic retinopathy to develop over time to include macular oedema."
5,2,"The discriminatory element derives, inter alia, from the
fact that in England and Wales, contrary to the practice in Northern
Ireland, all detained persons, including those detained under
prevention of terrorism legislation, are permitted to have their legal
representative present during the police interviews."
5,2,"Moreover, it finds that, in view of the serious nature of the complaints and their connection with the general situation in South-East Turkey,"
5,2,"Consequently, States are dispensed from answering before an international body for their acts before they have had an opportunity to put matters right through their own legal systems. "
5,2,"Strong arguments have been advanced in favour of the abolition of blasphemy laws, for example, that such laws may discriminate against different faiths or denominations - as put forward by the applicant - or that legal mechanisms are inadequate to deal with matters of faith or individual belief - as recognised by the Minister of State at the Home Department in his letter of 4 July 1989 (see paragraph 29 above). "
5,2,"These circumstances alone would have given him cause to feel vulnerable, powerless and apprehensive of the representatives of the State."
5,2,"The report of 2 October 1992 recommended certain
medication and a convalescence period of three weeks under medical
supervision at a hospital."
5,2,The order of 9 July in addition referred to Article 282 which specifically makes it an offence for a public servant to abuse his or her power in order to obtain such advantage (see paragraphs 9 and 28 above).
5,2,"The only reason why, in the Court of Cassation, the applicant had asserted his right to use the term ""Turkish"" to designate the Muslims of Western Thrace had been to prove that the act he had committed was not sufficient to make out the objective element of the offence defined in Article 192 of the Criminal Code."
5,2,The Court recalls that the rule of exhaustion of domestic remedies referred to in Article 26 of the Convention (art. 26) obliges those seeking to bring their case against the State before an international judicial or arbitral organ to use first the remedies provided by the national legal system.
5,2,She submits that there is an acknowledged shortfall of sites for gypsies in South Cambridgeshire and that local authorities are failing to fulfil their statutory duty to provide sites.
5,2, since as a matter of fact she was and is able to live either on the neighbouring land lawfully occupied by her sister or to apply for a place on one of the many other local authority and private gipsy caravan sites throughout Cambridgeshire.
5,2,"Furthermore, the ""conditions of extreme tension"", as Lord Griffiths put it in his speech in the House of Lords, under which such arrests in Northern Ireland have to be carried out must be recognised."
5,2,"The Commission does not deem it necessary to determine whether there exists an administrative practice on the part of Turkish authorities tolerating abuses of human rights of the kind alleged by the applicant, because"
5,2,"Indeed, it was not contended before the Convention institutions that the funds had not been received by the States concerned."
5,2,"The applicant relied on medical reports which revealed that his condition had been stable for a long period (since 1998) but, immediately after his imprisonment, he had suffered serious complications."
5,2,"Furthermore, his position in society, his numerous contacts abroad and his repeated requests that the authorities return his passport, were all considerations which went to justify placing him in pre-trial detention."
5,2,He referred to medical evidence from Dicle University Medical Faculty which showed that he was suffering from a bilateral brachial plexus injury at the time of his admission to hospital (see paragraph 19 above).
5,2,"Any purported remedy is illusory, inadequate
and ineffective since, inter alia, the operation in question in this
case was officially organised, planned and executed by agents of the
State and having regard, inter alia, to the situation in South-East
Turkey which is such that potential applicants have a well-founded fear
of the consequences if they should pursue remedies."
5,2,"Twice he had to undergo
treatment in the intensive care unit at the Sofia Military Hospital."
5,2,"The certificates issued by the Secretary
of State were however conclusive of the fact that the alleged liability
did not arise in respect of the Government in the United Kingdom or in
Northern Ireland and effectively put an end to the proceedings."
5,2,"As appears from the case-law supplied to the Court, a constituent element of the offence of misappropriation under Articles 201 to 203 of the Criminal Code was that the offender had sought to obtain for himself or herself or for a third party an advantage (see paragraph 26 above)."
5,2,"This has been confirmed by such bodies as the European Committee for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment, which, in its public statement of 15 December 1992, concluded that the practice of torture and other forms of severe ill-treatment of persons in police custody remains widespread in Turkey, and that such methods are applied to both ordinary criminal suspects and persons held under anti-terrorist provisions (p. 6 para. 21)."
5,2, an administrative practice of torture in Turkish detention centres;
5,2,In this respect he referred to the European Committee for the Prevention of Torture’s Public Statement on Turkey (15 December 1992); the United Nations Committee against Torture’s Summary Account of the Results of the Proceedings Concerning the Inquiry on Turkey (9 November 1993); and the United Nations Special Rapporteur on Torture’s Report of 1995 
5,2,"Finally, they raised a number of points relating to the medical evidence, including the facts that the applicant took his medical records with him when he left hospital and that there was no medical evidence of burns or other marks left by the application of electric shocks."
5,2,The fine imposed upon him was at the lower end of the scale of sanctions applicable to Article 266 (b) offences
5,2,Artistic impressions are often conveyed through images and situations which may shock or disturb the feelings of a person of average sensitivity.
5,2,that the applicants’ sado-masochistic activities involved a significant degree of injury or wounding which could not be characterised as trifling or transient.
5,2,"It is furthermore established that the burden of
proving the existence of available and sufficient domestic remedies
lies upon the State invoking the rule "
5,2," In addition, this failure prejudiced his chances of victory in civil or administrative proceedings, because in order to succeed with either type of claim it would have been necessary to prove that he had suffered torture, and in practice a ruling to that effect by a judge in criminal proceedings would have been required."
5,2,"In fact, Mr Aksoy could have had recourse to three different types of domestic remedy: a criminal prosecution, a civil action and/or administrative proceedings (see paragraphs 24-28 above)."
5,2,"These reports were prepared by numerous medical
experts, among them the leading Bulgarian cardiologist."
5,2,"At the hearing the Government’s representative also identified three other kinds of more specific ""objective evidence"", namely the conviction of the first applicant’s brothers, her contacts with them and her visits to America."
5,2,They also found it suspicious that he had waited for five days between being released from police custody and contacting the hospital (see paragraph 19 above) and observed that it could not be assumed that nothing untoward had occurred in the meantime.
5,2,"The Commission does not deem it necessary to determine whether
there exists an administrative practice on the part of Turkish
authorities tolerating abuses of human rights of the kind alleged by
the applicants, because it agrees with the applicants that it has not
been established that they had at their disposal adequate remedies
under the state of emergency to deal effectively with their complaints."
5,2,"""the case concerns important national issues and also raises complex legal problems, since it affects the Muslim minority in Western Thrace"". "
5,2," In support of their submission, the applicants alleged that all those involved in the sado-masochistic encounters were willing adult participants; that participation in the acts complained of was carefully restricted and controlled and was limited to persons with like-minded sado-masochistic proclivities; that the acts were not witnessed by the public at large and that there was no danger or likelihood that they would ever be so witnessed; that no serious or permanent injury had been sustained, no infection had been caused to the wounds, and that no medical treatment had been required."
5,2,"The difference in this respect between the position in
England and Wales and that in Northern Ireland, based as it was solely
on the geographical location at which a person was arrested and
detained,"
5,2,"The Commission does not deem it necessary to determine whether
there exists an administrative practice on the part of Turkish
authorities tolerating abuses of human rights of the kind alleged by
the applicants, because it agrees with the applicants that it has not
been established that they had at their disposal adequate remedies
under the state of emergency to deal effectively with their complaints."
5,2,"the domestic classification of the offence, b) the nature of the offence, and c) the degree of severity of the penalty that the person concerned risks incurring,"
5,2,A certain margin of appreciation in deciding what measures to take both in general and in particular cases should be left to the national authorities.
5,2,"since she has not applied to the Secretary of State to exercise his power under section 9 of the Caravan Sites Act 1968 to direct a local authority to comply with its statutory duty to provide such sites and if necessary, to enforce such directions in the courts."
5,2,"For example, it was now impossible for individuals alleging torture to obtain medical reports proving the extent of their injuries, because the forensic medical service had been reorganised and doctors who issued such reports were either threatened or moved to a different area."
5,2,"In deciding whether or not to prosecute, the State authorities were entitled to have regard not only to the actual seriousness of the harm caused - which as noted above was considered to be significant - but also, as stated by Lord Jauncey of Tullichettle (see paragraph 21 above), to the potential for harm inherent in the acts in question."
5,2,"In addition, he contended that the conditions in which he was detained (see paragraph 13 above) and the constant fear of torture which he suffered while in custody amounted to inhuman treatment."
5,2,"The Secretary of State's power under section 9 is, she contends, discretionary and rarely exercised."
5,2,"They did not, however, avail themselves of this
opportunity."
5,2,"Insofar as the applicant submits that he risked infection, inter
alia at the Sofia Penitentiary Hospital, he has not alleged that he was
brought into close contact with persons suffering from contagious
diseases, and indeed, it does not transpire that he was infected with
any particular illness while in hospital."
5,2,"  On the whole, the Bulgarian authorities reacted adequately to the
applicant's state of ill-health."
5,2," In fact, in the present case, some of these acts could well be compared to ""genital torture"" and a Contracting State could not be said to have an obligation to tolerate acts of torture because they are committed in the context of a consenting sexual relationship."
5,2,"It is furthermore established that the burden of
proving the existence of available and sufficient domestic remedies
lies upon the State invoking the rule"
5,2,They owe a general duty of obedience to the State’s executive authorities and usually have links with the prosecution; for these reasons alone their use as anonymous witnesses should be resorted to only in exceptional circumstances.
5,2,since they concerned the name and cultural identity of an entire minority.
5,2,"Even in the most difficult of circumstances, such as the fight against organised terrorism and crime, the Convention prohibits in absolute terms torture or inhuman or degrading treatment or punishment."
5,2,We give him this opportunity exceptionally. 
5,2,"The applicants in those
proceedings (in respect of which they were granted legal aid by the
relevant domestic authorities) intended, inter alia, to argue that
liability arose out of the actions of Crown agents based in the United
Kingdom and Northern Ireland."
5,2,"In this respect, acts of torture - such as those in issue in the present case - may be banned also on the ground that they undermine the respect which human beings should confer upon each other."
5,2,It has held in its earlier judgments that an unacknowledged detention would be life-threatening in the general context of the situation in south-east Turkey in 1993
5,2,The third is that the mere fact that the Turkish authorities did not immediately arrest the applicant when he entered the country as a visitor does not imply that he would not get into trouble if he tried to settle there again on a permanent basis.
5,2,"Special arrangements have apparently been made
for public holidays."
5,2,"The respondent Government, both in that case and the present case, submitted to the Commission in the first place and later to the European Court - both in their memorial and at the public hearing - dozens of judgments of the courts of first instance or the supreme courts such as the Court of Cassation or the Supreme Administrative Court.
7.   Most of these judgments concerned cases in south-eastern Turkey where acts of terrorism are being committed and where the present case occurred. The following examples give a brief summary of some of these decisions."
5,2,"Moreover, the
term ""international investigation or settlement"" refers to institutions
and procedures set up by States, thus excluding non-governmental
bodies.
"
5,2,"Indeed, after 7 September 1992 most of his
detention was spent in hospital."
5,2," He complains in particular that
the authorities refused to take into account the recommendations of
various medical experts;  as a result, his health seriously
deteriorated."
5,2,"Indeed, when preparing their reports,
the experts also relied on previous reports on the applicant's health
of the years 1988-1990."
5,2,"Since
the police have similar powers to delay access in England and Wales,"
5,2,"That principle is reflected in the rule set forth in Article 26 (art. 26), which ""dispenses States from answering before an international body for their acts before they have had an opportunity to put matters right through their own legal system"""
5,2,They had not benefited any members of the government or any third parties; the funds had been received in their entirety by the addressee countries.
5,2,"It is furthermore established that the burden of proving the existence of available and sufficient domestic remedies lies upon the State invoking the rule (cf. Eur. Court. H.R., Deweer judgment of 27 February 1980, Series A no. 35, p. 15, para. 26, and No. 9013/80, Dec. 11.12.82, D.R. 30 p. 96, at p. 102)."
5,2,"The offences of which her brothers were convicted were ones that implied collaboration with ""trustworthy"" persons residing in Northern Ireland."
5,2,"They were unable to pursue
proceedings in the High Court in Northern Ireland since the
certificates excluded the jurisdiction of the courts."
5,2,The absence of any indication about the approximate positions of the person who fired and the victim and the distance between them at the moment of the shot as well as the size of the bullet entry and exit wounds constitute important deficiencies.
5,2,"As she disclosed in her evidence to the High Court, she had visited the USA and had contacts with her brothers there (see paragraph 19 above)."
5,2," However, none of the provisions of the Criminal Code relied on to justify the detention - Articles 201 to 203, 219 and 282 (see paragraphs 11 and 13 above) - specified or even implied that anyone could incur criminal liability by taking part in collective decisions of this nature."
5,2," In the medical report of 16 September 1992 it was found that the
applicant should take certain medicaments and be placed in a hospital
environment."
5,2,"At one stage he was even brought to
the intensive care unit of the Sofia Higher Military Medical Institute."
5,2,"In respect of
alleged ill-treatment contrary to Article 3 (Art. 3) of the Convention,
the Commission has held that raising criminal charges against the
officials concerned or filing a civil action for compensation are
effective remedies to be exhausted pursuant to Article 26 (Art. 26)
(No. 11208/84, Dec. 4.3.86, D.R. 46 p. 182; No. 10078/82, Dec.
13.12.84, D.R. 41 p. 103; No. 5964/72, Dec. 29.9.75, D.R. 3 p. 57)."
5,2,"Articles 243 and 245 of the Criminal Code, which were in force throughout Turkey, penalised the use of torture and ill-treatment for the extraction of confessions (see paragraph 24 above)."
5,2,The Commission notes that in the context of the section 9 powers the Secretary of State has a very wide discretion.
5,2,"In particular, they refer to Section 41 (2) 3 (a)-(c) of the
Administrative Court Act under which the Administrative Court must
quash an authority's decision for violation of procedural rules where
in an essential point the authority has found facts in a way which
contradicts the file,  where the facts require complementation in an
essential point, or where procedural provisions have been disregarded
in circumstances where, had they been observed, the authority could
have arrived at a different decision."
5,2,"In particular, he argued that reports by a number of international bodies showing that the torture of detainees continued to be systematic and widespread in Turkey raised questions about the commitment of the State to bringing an end to this practice."
5,2,"In this context the
Commission recalls that they were found eligible under the financial
criteria for legal aid in Northern Ireland and before the Commission
itself."
5,2,"However, no judicial authority in Greece was disposed to affirm that a member of the ""Turkish minority"" enjoyed such a right."
5,2,"However, although her state of health seemed particularly alarming in 1987, when her accident occurred, it has not been proved that she could not later have received appropriate medical treatment in specialist hospitals in Turkey. "
5,2,"The obligation on the authorities to account for the treatment of a detained individual is particularly stringent where that individual dies or disappears thereafter (Orhan, cited above, § 326)."
5,2,"However, while basing his case on the narrower domestic criminal law provision of Article 192 of the Greek Penal Code, the applicant claimed the right to use the words ""Turk(s)"" or ""Turkish"" to identify the Moslems of Western Thrace."
5,2,"It transpires
from these reports that the applicant suffered from malignant chronic
lympholeucosis, arterial hypertension and ischemia of the heart."
5,2,"The situation regarding sanctions of a disciplinary nature, in the form of fines, imposed for behaviour which does not attract criminal liability, is different (Ravnsborg v. Sweden, judgment of 23 March 1994, Series A no. 283‑B)."
5,2,"Moreover, his family had also been affected by the actions of the authorities insofar as his father and one of his brothers had been detained for short periods at about the same time, and the applicant himself was hospitalised for two weeks after his release."
5,2,"For instance, he suffered stenocardiac arrests and had
worse basic indicators of his blood count."
6,16," It is noteworthy that all the members of the court martial, appointed by the convening officer, were subordinate in rank to him. Many of them, including the president, were directly or ultimately under his command (see paragraph 16 above)."
6,16,"   In the Court’s opinion, the balancing of the interests of the defence against arguments in favour of maintaining the anonymity of witnesses raises special problems if the witnesses in question are members of the police force of the State. "
6,16,"Accordingly, a compensation request for police custody which lasted for eleven days would not succeed before the domestic courts."
6,16,"because, inter alia, all the officers appointed to it were directly subordinate to the convening officer who also performed the role of prosecuting authority"
6,16,It must be recalled that this omission on the part of the prosecutor took place after Mr Aksoy had been detained in police custody for at least fourteen days without access to legal or medical assistance or support.
6,16,"The very strong inferences drawn by the trial judge
in the applicant's case played a crucial role in his conviction."
6,16," In the present case, the police officers in question were in a separate room with the investigating judge, from which the accused and even their counsel were excluded."
6,16,"The burden of proof remained throughout on the
prosecution."
6,16,"In addition, in the latter case other evidence providing positive identification of the accused as the perpetrator of the crimes charged was available from sources unrelated to the anonymous witnesses (ibid., pp. 458-59, para. 34, and p. 472, para. 76)."
6,16,In the present case it should also be taken into consideration that some of the witnesses had been wounded while pursuing the robbers.
6,16,"He procured the attendance at trial of the witnesses for the prosecution and those ""reasonably requested"" by the defence."
6,16,"Furthermore, no complaint was ever made to the police - who learnt about the applicants’ activities by chance (see paragraph 8 above)."
6,16,"They point out that
the jury on consideration of the evidence found that the killings were
lawful."
